X,Y,OBJECTID,Comunidad_,Provincia,Isla,Código_IN,Término_M,Web_munici,Identifica,Nombre,Nombre_alt,Nombre_a_1,Descripci,Longitud,Anchura,Variación,Grado_ocup,Grado_urba,Paseo_mar,Tipo_paseo,Tipo_de_ar,Condicione,Zona_fonde,Nudismo,Vegetació,Vegetaci_1,Actuacione,Actuacio_1,Bandera_az,Auxilio_y_,Auxilio_y1,Señalizac,Señaliza_,Forma_de_a,Señaliza1,Acceso_dis,Carretera_,Autobús,Autobús_t,Aparcamien,Aparcami_1,Aparcami_2,Aseos,Lavapies,Duchas,Teléfonos,Papelera,Servicio_l,Alquiler_s,Alquiler_h,Alquiler_n,Oficina_tu,Establecim,Establec_1,Zona_infan,Zona_depor,Club_naút,Submarinis,Zona_Surf,Observacio,Coordenada,Coordena_1,Huso,Coordena_2,Coordena_3,Puerto_dep,Web_puerto,Distancia_,Hospital,Dirección,Teléfono_,Distancia1,Composici,Fachada_Li,Espacio_pr,Espacio__1,Coordena_4,Coordena_5,URL_MAGRAM
-8.83699999963926,43.3581999990582,3530,Galicia,A Coruña, ,15043,Malpica de Bergantiños,http://www.concellomalpica.com,301545,Playa de As Sisargas, , ,"Situada en las islas Sisargas, en la parte sur de la isla Grande, al lado del pequeño puerto y del conocido como “brance” de las Sisargas",50 metros,10 metros,Media,Bajo,Aislada,No, ,Blanca,Oleaje moderado,No,No,No,detrás de la playa,No, ,No,No, ,No, ,Barco,No,No, ,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112),513205,4800614,29,"8º 50' 13,316"" W","43º 21' 29,77"" N", , , , , , , ,Arena,Acantilado,Sí,ZEPA,-8.837,43.3582,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=301545
-7.77760000005601,43.7336999992628,3531,Galicia,A Coruña, ,15061,Ortigueira,http://www.concellodeortigueira.com,301546,Sarridal,Ribeira grande, ,"Playa presidida por la impresionante Pena Furada, un singular islote horadado.",1.050 metros,100 metros,Mucha,Bajo,Aislada,No, ,Blanca,Oleaje fuerte / Ventosa,No,No,Sí,detrás de la playa, , ,No,No, ,No, ,A pie difícil,No,No, ,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Escasez arena cuando la marea sube. Emergencias (112),598440,4843030,29,"7º 46' 39,427"" W","43º 44' 1,581"" N",Puerto Deportivo de Ortigueira,http://www.turismo.gal/ficha-recurso?cod_rec=28393,14 km.,Hospital Arquitecto Marcide,"Ctra. de San Pedro de Leixa, s/n (Ferrol)",981334000,65 km.,Arena / Roca,Montaña / Acantilado,Sí,LIC,-7.7776,43.7337,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=301546
-7.76909999980217,43.7378999990797,3532,Galicia,A Coruña, ,15061,Ortigueira,http://www.concellodeortigueira.com,301547,Ribeira do Carro,Fabregas,Os  Castros - Gavioteira,Arenal compuesto por tres playas de difícil acceso por medio de un sendero y a las cuales se puede acceder bajando a la primera (playa de Ribeira do Carro) por un acceso en marea baja. Poca arena en pleamar.,1.000 metros,80 metros,Mucha,Bajo,Aislada,No, ,Blanca / Oscura,Oleaje fuerte,No,No,Sí,detrás de la playa,Sí, ,No,No, ,No, ,A pie difícil,Sí,No, ,No, ,No, , ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Recientemente se ha construido un pequeño mirador para disfrutar del espacio en toda su magnitud. Emergencias (112),599118,4843504,29,"7º 46' 8,813"" W","43º 44' 16,613"" N",Puerto Deportivo de Pontedeume, ,15 km.,Hospital Arquitecto Marcide,"Ctra. de San Pedro de Leixa, s/n (Ferrol)",981334000,65 km.,Arena / Roca,Acantilado,Sí,LIC,-7.7691,43.7379,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=301547
-4.60880000028712,36.5582999988073,3533,Andalucía,Málaga, ,29054,Fuengirola,http://www.fuengirola.org,277,Boliches-Las Gaviotas, , ,"Playa en el centro urbano muy popular, bien equipada, con buen nivel de servicios y alta ocupación.",2.800 metros,50 metros (media), ,Alto,Urbana,Sí, ,Oscura,Aguas tranquilas,Sí,No,No, , , ,Sí,Sí, ,Sí, ,A pie fácil / Coche,Sí,Sí,Avda. Las Gaviotas (antigua CN-340),Sí,Urbano,Sí,No vigilado,Más de 100 plazas,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,"La zona de Las Gaviotas dispone de servicios especiales para discapacitados. Galardonada en 2015 con la ""Q"" de Calidad Turística, ISO 14001. Dispone de drones de vigilancia y hamacas adaptadas. Emergencias (112).",356026,4047079,30,"04º 36' 31,84'' W","36º 33' 29,87'' N",Puerto de Fuengirola,http://www.puertodeportivofuengirola.es/, ,Hospital Costa del Sol de Marbella,"A-7 Km. 186,7 (Marbella)",951976669,28 km.,Arena,Urbana,No, ,-4.6088,36.5583,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=277
-4.62210000003961,36.5356999988537,3534,Andalucía,Málaga, ,29054,Fuengirola,http://www.fuengirola.org,279,Fuengirola, , ,Playa con buen nivel de servicios,1.550 metros,40 metros (media), ,Alto,Urbana,Sí,Completo,Oscura,Aguas tranquilas,Sí,No,No, ,Sí,Reposición de arenas,Sí,Sí, ,Sí, ,A pie fácil / Coche,Sí,Sí,A-7,Sí,Urbano,Sí,No vigilado,Más de 100 plazas,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,"Galardonada en 2015 con la ""Q"" de Calidad Turística, ISO14001. Dispone de drones de vigilancia y zona accesible de baño. Emergencias (112).",354793,4044592,30,"04º 37' 19,620'' W","36º 32' 08,780'' N",Puerto de Fuengirola,http://www.puertodeportivofuengirola.es/,"0,5 km.",Hospital Costa del Sol de Marbella,"A-7 Km. 186,7 (Marbella)",951976669,26 km.,Arena,Urbana,No, ,-4.6221,36.5357,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=279
-4.59589999966935,36.5667999989618,3535,Andalucía,Málaga, ,29054,Fuengirola,http://www.fuengirola.org,281,Carvajal, , ,Playa con paseo marítimo que se extiende desde el espigón de Torreblanca hasta el final del término municipal. La playa forma una unidad con la Playa de Carvajal (Benalmádena),1.200 metros,40 metros (media), ,Alto,Urbana,Sí,Completo,Oscura,Aguas tranquilas,Sí,No,No, ,Sí,Reposición de arenas,Sí,Sí, ,Sí, ,A pie fácil / Coche,Sí,Sí,c/Carvajl (antigua CN-340),Sí,Urbano,Sí,No vigilado,Más de 100 plazas,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,"Galardonada en 2015 con la ""Q"" de Calidad Turística, ISO14001. Dispone de drones de vigilancia y zona accesible de baño. Emergencias (112).",357196,4048003,30,"04º 35' 45,574'' W","36º 34' 00,762'' N",Puerto de Fuengirola,http://www.puertodeportivofuengirola.es/,3 km.,Hospital Costa del Sol de Marbella,"A-7 Km. 186,7 (Marbella)",951976669,30 km.,Arena,Urbana,No, ,-4.5959,36.5668,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=281
-17.1666000004329,28.1728999990009,3536,Canarias,Santa Cruz de Tenerife,La Gomera,38021,Hermigua,http://www.hermigua.org,570,La Caleta de Hermigua, , ,"Pequeña cala de arena negra, situada en las cercanías del casco urbano, que presenta un bajo grado de ocupación. Cuenta con aseos y duchas.",300 metros,30 metros, ,Bajo,Aislada,Sí, ,Oscura,Oleaje fuerte,No,No,Sí,en la playa, , ,No,No, ,No, ,Coche,Sí,Sí,Carretera La Caleta,No, ,Sí, ,Menos de 50 plazas,Sí,No,Sí,No,Sí,Sí,No,Sí,No,No,Sí,Sí,No,No,No,No,No,Emergencias (112).,287287,3118255,28,17° 09' 59.94'' W,28° 10' 22.780'' N,Puerto Deportivo de San Sebastián,http://www.ekpsa.eus/es/nuestros-puertos/detalle.php?id=2,36 km.,Hospital Nuestra Señora de Guadalupe,"c/ Langrero, s/n. 38800 - San Sebastián de la Gomera",922140200,36 km.,Arena / Roca,Acantilado,No, ,-17.1666,28.1729,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=570
-0.517599999689211,38.2573999989813,3537,Comunitat Valenciana,Alicante/Alacant, ,3065,Elche/Elx,http://www.elche.es,1321,Arenales del Sol, , ,"Las playas del norte de Elx se presentan como grandes espacios de dorada arena en los que disfrutar de aguas tranquilas, así como de zonas de gran valor ecológico, como son los ecosistemas de dunas del litoral",2.300 metros,40 metros,Media,Alto,Urbana,Sí,Completo,Dorada,Oleaje moderado,No,No,Sí,en la playa,Sí,Dispone de pasarelas,Sí,Sí,Temporada estival,Sí,Banderas,A pie fácil / Coche,Sí,Sí,N-332,Sí,"Interurbano, Líneas Elche y Alicante-Santa Pola  a 0 km",Sí,No vigilado,Entre 50 y 100 plazas,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,Sí,Playa natural. Emergencias (112).,717200,4237289,30,"00º 31' 03,462'' W","38º 15' 26,956'' N",Marina Deportiva de Alicante,http://www.marinaalicante.com/index.php,4 km.,Hospital General Universitario de Alicante,"Maestro Alonso, 109 (Alicante)",965938300,16 km.,Arena,Urbana / Dunas,No, ,-0.5176,38.2574,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=1321
-16.8349000003981,28.2067999990687,3538,Canarias,Santa Cruz de Tenerife,Tenerife,38019,Guía de Isora,http://www.guiadeisora.org,393801,La Jaquita, , ,Conjunto de pequeñas calas y charcos naturales acondicionados en 2.014 para el disfrute del baño.,205 metros,33 metros, ,Medio,Semiurbana,Sí, ,Oscura,Aguas tranquilas,No,No,No, ,Sí,Acondicionamiento,Sí,Sí, ,Sí, ,A pie fácil / Coche,No,Sí, , , ,No, , ,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,No,No,Sí,Sí,No,No,No,No,No,Espacio acondicionado en mayo de 2014. Emergencias (112).,319912,3121481,28,"16º 50' 5,771'' W","28° 12' 24,71'' N",Puerto Los Gigantes,http://www.losgigantesmarina.com/,"4,5 km.",Hospital Las Américas,"Urbanización Playa de las Américas, s/n (Arona)",922750022,29 km.,Arena / Grava,Semiurbana,Sí,Hábitats naturales de Interés Comunitario,-16.8349,28.2068,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=393801
2.59139999962551,39.5380999993114,3539,Illes Balears,Illes Balears,Mallorca,7011,Calvià,http://www.calvia.com,390701,Ses Illetes,Illetas, ,Playa de fina arena blanca con todo tipo de servicios para el disfrute de la misma.,100 metros,50 metros, ,Alto,Urbana,Sí, ,Blanca,Aguas tranquilas,Sí,No,Sí,en la playa,Sí,Dispone de pasarelas,No,Sí, ,Sí, ,A pie fácil / Coche / Barco,Sí,Sí, ,Sí,"Bus 104, 106, 107",Sí,No vigilado,Menos de 50 plazas,No, ,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,Sí,Sí,No,Emergencias (112),464890,4376653,31,"02º 35' 29,198"" E","39º 32' 17,366"" N",Puerto Deportivo de Cala Nova,http://portcalanova.com/es,"1,5 km.",Hospital Universitario Son Espases,Carretera Valdemossa 79 (07010 Palma de Mallorca),871205000,10 km.,Arena,Urbana,No, ,2.5914,39.5381,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=390701
-2.58470000041885,36.7941999989934,3540,Andalucía,Almería, ,4079,Roquetas de Mar,http://www.aytoroquetas.org,400401,La Ventilla, , ,"Playa semiurbana de 1100 metros de los cuales solo 650 están urbanizados. El resto está cubierto por el antiguo palmeral de La Ventilla. Ofrece buenas zonas de ""Bajío"" y fondos marinos admirables.",1.100 metros,45 metros,Poca,Bajo,Semiurbana,Sí,parcial,Grano grueso / Beige clara,Oleaje moderado,No,No,Sí,Submarina (Posidonia desde la misma orilla),No, ,No,Sí, ,Sí, ,A pie fácil / Coche,No,Sí,A-391. N-340a,Sí,Interurbano,Sí,No vigilado,Más de 100 plazas,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,No,Sí,Sí,Certificación ISO 9001 en Gestión. Galardón Ecoplayas. Dispone de zona de workout y zona de columpios infantiles con oasis de palmeras y chiringuitos. Carril bici y ruta de paseo urbano/rural. Emergencias (112). Protección Civil (950-321-432). Polic,537052,4072127,30,"02º 35' 4,89'' W","36º 47' 39,25'' N",Real Club Náutico Roquetas de Mar,http://www.realclubnauticoroquetas.es,4 km.,Hospital de Torrecárdenas,"Paraje de Torrecárdenas, s/n (Almería)",950016000,18 km.,Arena / Canto rodado,Semiurbana,Sí,Monumento natural arrecife barrera de Posidonia. LIC Es6110019,-2.5847,36.7942,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=400401
-1.83829999977295,37.1162999991612,3541,Andalucía,Almería, ,4064,Mojácar,http://www.mojacar.es,400405,Lance Nuevo, , ,Playa de arena y canto rodado que debe su nombre a la actividad pesquera que desapareció de estos parajes para ubicarse en el puerto pesquero más cercano,359 metros,60 metros,Poca,Alto,Urbana,Sí, ,Oscura,Oleaje moderado,No,No,No, ,No, ,Sí,Sí, ,Sí, ,A pie fácil / Coche,Sí,Sí,AL-5105,Sí,Urbano e interurbano,Sí,No vigilado,Más de 100 plazas,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,No,No,No,Sí,Emergencias (112),603210,4108406,30,"1º 50' 17,79"" W","37º 06' 58,70'' N",Puerto Deportivo de Garrucha,http://www.puertosdeandalucia.es/es/puertos/puertos-de-almeria/itemlist/category/105-puerto-de-garrucha,10 km.,Hospital Inmaculada,"Avda. Ana Parra, s/n (Huércal-Overa)",950029000,37 km.,Arena / Roca / Grava,Semiurbana,No, ,-1.8383,37.1163,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=400405
-1.83439999989957,37.1184999992329,3542,Andalucía,Almería, ,4064,Mojácar,http://www.mojacar.es,400406,Punta del Cantal, , ,"Zona de gran afluencia de visitantes, dotada de variados servicios, fácil acceso y buenas comunicaciones.",601 metros,30 metros,Poca,Alto,Urbana,Sí, ,Oscura,Oleaje moderado,No,No,No, ,Sí,Regeneración de playa,Sí,Sí, ,Sí, ,A pie fácil / Coche,Sí,Sí,AL-5105,Sí,Urbano,Sí,No vigilado,Más de 100 plazas,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,No,No,No,No,Emergencias (112),603550,4108651.91,30,"1º 50' 3,89"" W","37º 07' 06,54'' N",Puerto Deportivo de Garrucha,http://www.puertosdeandalucia.es/es/puertos/puertos-de-almeria/itemlist/category/105-puerto-de-garrucha,10 km.,Hospital Inmaculada,"Avda. Ana Parra, s/n (Huércal-Overa)",950029000,37 km.,Arena / Roca / Grava,Semiurbana,No, ,-1.8344,37.1185,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=400406
-1.83039999956874,37.1299999991747,3543,Andalucía,Almería, ,4064,Mojácar,http://www.mojacar.es,400407,Vista de los Angeles, , ,"Situada en una zona de muy fácil acceso y bien comunicada, esta playa está rodeada de múltiples servicios y ofertas de ocio. Su arena es de grano medio, lo que hace de ella una playa muy cómoda y de limpias aguas.",399 metros,30 metros,Poca,Alto,Urbana,No, ,Oscura,Oleaje moderado,No,No,No, ,Sí,Regeneración de playa,No,No, ,No, ,A pie fácil / Coche,Sí,Sí,AL-5105,Sí,Urbano e interurbano,Sí,No vigilado,Más de 100 plazas,No,No,Sí,No,Sí,Sí,No,No,No,No,Sí,Sí,Sí,Sí,No,No,No,Emergencias (112),603892,4109931,30,"1º 49' 49,40"" W","37º 07' 47,9'' N",Puerto Deportivo de Garrucha,http://www.puertosdeandalucia.es/es/puertos/puertos-de-almeria/itemlist/category/105-puerto-de-garrucha,10 km.,Hospital Inmaculada,"Avda. Ana Parra, s/n (Huércal-Overa)",950029000,37 km.,Arena / Roca / Grava,Semiurbana,No, ,-1.8304,37.13,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=400407
-1.82989999997656,37.1329999993602,3544,Andalucía,Almería, ,4064,Mojácar,http://www.mojacar.es,400408,Piedra de Villazar, , ,"Situada en las cercanías del cruce que une la franja costera del municipio con su acceso al pueblo, frente al Parque Comercial. Esta playa debe su nombre a la estructura rocosa enclavada sobre sus arenas.",298 metros,20 metros,Poca,Alto,Urbana,No, ,Oscura,Oleaje moderado,No,No,No, ,No, ,Sí,No, ,No, ,A pie fácil / Coche,Sí,No,AL-5105,Sí,Urbano e interurbano,Sí,No vigilado,Más de 100 plazas,No,No,Sí,No,Sí,Sí,No,No,No,No,Sí,Sí,Sí,Sí,No,No,No,En las inmediaciones de esta playa se encuentra el Parador de Turismo de Mojácar.  Pasarelas de madera de acceso a la playa. Emergencias (112),603928,4110270,30,"1º 49' 47,77"" W","37º 07' 58,89'' N",Puerto Deportivo de Garrucha,http://www.puertosdeandalucia.es/es/puertos/puertos-de-almeria/itemlist/category/105-puerto-de-garrucha,10 km.,Hospital Inmaculada,"Avda. Ana Parra, s/n (Huércal-Overa)",950029000,37 km.,Arena / Roca / Grava,Semiurbana,No, ,-1.8299,37.133,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=400408
-1.82569999962918,37.1440999989371,3545,Andalucía,Almería, ,4064,Mojácar,http://www.mojacar.es,400409,El Palmeral, , ,Playa con un bajo gradi de ocupación en la que se alterna la arena y la grava. Ubicada en un entorno urbano de casas bajas.,596 metros,20 metros,Poca,Bajo,Urbana,No, ,Oscura,Oleaje moderado,No,No,No, , , ,No,No, ,No, ,A pie / Coche,Sí,No,AL-5105,Sí,Urbano e interurbano,Sí,No vigilado,Entre 50 y 100 plazas,No,No,Sí,No,Sí,Sí,No,No,Sí,No,Sí,Sí,No,No,No,No,No,Emergencias (112),604287,4111502,30,"1º 49' 32,61"" W","37º 08' 38,71'' N",Puerto Deportivo de Garrucha,http://www.puertosdeandalucia.es/es/puertos/puertos-de-almeria/itemlist/category/105-puerto-de-garrucha,5 km.,Hospital Inmaculada,"Avda. Ana Parra, s/n (Huércal-Overa)",950029000,34 km.,Arena / Grava,Urbana,No, ,-1.8257,37.1441,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=400409
3.14320000034661,41.8545999990205,3546,Cataluña/Catalunya,Girona, ,17118,Palamós,http://www.palamos.cat,351701,Sa Tamardia, , ,"Esta playa, actualmente recuperada, era utilizada como varadero de barcas.",80 metros,15 metros,Poca,Medio,Semiurbana,No, ,Dorada,Oleaje moderado,Sí,No,Sí,detrás de la playa,Sí,Recuperación de la zona de varada de barcas,No,No, ,No, ,A pie fácil,Sí,No,C-31,Sí,Urbano,Sí,No vigilado,Más de 100 plazas,No,No,No,No,No,No,No,No,Sí,No,No,No,No,No,No,No,No,Emergencias (112).,511886,4633643,31,"03º 08' 35,68'' E","41º 51' 16,46'' N",Puerto Deportivo Marina de Palamós (Girona),http://www.lamarinapalamos.es/,1 km.,Hospital Comarcal de Palamós,"Hospital, 36 (Palamós)",972600160,3 km.,Arena,Semiurbana,No, ,3.1432,41.8546,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=351701
-1.84510000033536,37.1073999990941,3547,Andalucía,Almería, ,4064,Mojácar,http://www.mojacar.es,400403,Ventanicas, , ,Amplia playa de arena situada frente a un ordenado frent costero. De fácil acceso y comunicación.,502 metros,80 metros,Poca,Medio,Urbana,Sí, ,Gris clara,Oleaje moderado,No,No,No, ,No, ,Sí,No, ,No, ,A pie fácil / Coche,Sí,No,AL-5105,Sí,Urbano e interurbano,No, , ,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,Emergencias (112),602619,4107415,30,"01º 50' 42,22'' W","37º 06' 26,78'' N",Puerto Deportivo de Garrucha,http://www.puertosdeandalucia.es/es/puertos/puertos-de-almeria/itemlist/category/105-puerto-de-garrucha,15 km.,Hospital Inmaculada,"Avda. Ana Parra, s/n (Huércal-Overa)",950029000,45 km.,Arena,Urbana,No, ,-1.8451,37.1074,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=400403
-1.84290000015338,37.1112999988972,3548,Andalucía,Almería, ,4064,Mojácar,http://www.mojacar.es,400404,Torre Bahía, , ,"Pequeña playa, situada en el núcleo urbano, con bajo grado de ocupación.",386 metros,35 metros,Poca,Medio,Urbana,Sí, ,Oscura,Oleaje moderado,No,No,No, ,Sí,Regeneración de playa,No,No, ,Sí, ,A pie fácil / Coche,Sí,Sí,AL-5105,Sí,Urbano e Interurbano,Sí,No vigilado,Más de 100 plazas,Sí,No,Sí,Sí,Sí,Sí,No,No,Sí,No,Sí,Sí,No,No,No,No,No,Aseos en establecimientos de hostelería. Emergencias (112),602810.11,4107842.11,30,"1º 50' 34,27"" W","37º 06' 40,56'' N",Puerto Deportivo de Garrucha,http://www.puertosdeandalucia.es/es/puertos/puertos-de-almeria/itemlist/category/105-puerto-de-garrucha,10 km.,Hospital Inmaculada,"Avda. Ana Parra, s/n (Huércal-Overa)",950029000,35 km.,Arena / Roca,Semiurbana,No, ,-1.8429,37.1113,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=400404
0.520399999920761,40.5370999993878,3549,Cataluña/Catalunya,Tarragona, ,43004,Alcanar,http://www.alcanar.org,404309,Platja del Camaril, , ,"Playa aislada, con carril bici, y con un bajo grado de ocupación.",445 metros,10 metros, ,Bajo,Aislada,Sí,Camino litoral, ,Oleaje moderado,No,No,No, , , ,No,No, ,No, ,A pie fácil / Coche,No,No,N-340,No, ,Sí,No vigilado,Menos de 50 plazas,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112),290001.59,4490325.3,31,"00º 31' 13,53'' E","40º 32' 13,5'' N",Club Náutic Les Cases,http://www.cncaportlescases.com,2 km.,Verge de la Cinta,"Esplanetes, 44 (Tortosa)",977519100,50 km.,Roca / Grava,Semiurbana,No, ,0.5204,40.5371,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=404309
0.515699999981201,40.5266999989958,3550,Cataluña/Catalunya,Tarragona, ,43004,Alcanar,http://www.alcanar.org,404310,Caletes del Riu Senia, , ,"Playa aislada, con bajo grado de ocupación, que cuenta con restos de bunkers en el agua.",50 metros,8 metros, ,Bajo,Aislada,Sí,Camino litoral, ,Oleaje moderado,No,No,No, , , ,No,No, ,No, ,A pie fácil / Coche,No,No,N-340,No, ,Sí,No vigilado,Menos de 50 plazas,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Emergencias (112),289568,4489187,31,"00º 30' 56,48'' E","40º 31' 36,22'' N",Club Náutic Les Cases,http://www.cncaportlescases.com,3 km.,Verge de la Cinta,"Esplanetes, 44 (Tortosa)",977519100,50 km.,Roca / Grava,Acantilado,No, ,0.5157,40.5267,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=404310
-1.84660000001024,37.1026999988715,3551,Andalucía,Almería, ,4064,Mojácar,http://www.mojacar.es,400402,Venta del Bancal, , ,"Playa que debe su nombre a la antigua ""Venta"" que se ubicaba en este paraje. Da inicio al paseo marítimo y está protegida por un espigón.",787 metros,85 metros,Poca,Medio,Urbana,Sí, ,Gris clara,Oleaje moderado,No,No,No, ,No, ,Sí,No, ,No, ,A pie fácil / Coche,Sí,No,AL-5105,Sí,Urbano e interubano,No, , ,No,Sí,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Sí,Emergencias (112),602490.9,4106890.15,30,"01º 50' 47,67'' W","37º 06' 9,80'' N",Puerto Deportivo de Garrucha,http://www.puertosdeandalucia.es/es/puertos/puertos-de-almeria/itemlist/category/105-puerto-de-garrucha,15 km.,Hospital Inmaculada,"Avda. Ana Parra, s/n (Huércal-Overa)",950029000,45 km.,Arena,Urbana,No, ,-1.8466,37.1027,https://sig.miteco.gob.es/93/ClienteWS/Guia-Playas/Default.aspx?nombre=PLAYAS_WEB&claves=DGC.PLAYAS.PLY_CO_PLAYA&valores=400402
